,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,120_1_factory_1,0,50,10800,100,50,4354.71,48.66,34466.68,4368.24,54.4,38729.06,4365.8,49.1,37150.2,0.31101417541503906,34466.68,0.0,38729.06,0.0,37150.2,0.0,1
