,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,60_1_factory_1,0,10,5400,100,50,2575.55,47.27,12476.0,2572.56,49.9,12408.8,2573.2,49.64,11967.54,0.18799901008605957,12476.0,0.0,12408.8,0.0,11967.54,0.0,1
