,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,120_1_factory_1,0,10,10800,100,50,4359.4,53.35,36332.79,4369.76,55.92,39478.86,4368.96,52.26,38280.24,0.3249976634979248,36332.79,0.0,39478.86,0.0,38280.24,0.0,1
