,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j901_5,92,4,54,1,100,50,598,10,Adam,0.001,120.38,120.98,120.62,3600.2749860286713,3.2990052700042725,3603.5739912986755,time,3600,0,50,121.81,35.453827720007894,124.48,36.12989897577905,125.26,40.02589661706531,1,decision-focused
