,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j902_6,92,4,94,1,100,50,765,10,Adam,0.001,90.46,91.22,90.9,3604.1721365451813,3.5199975967407227,3607.692134141922,time,3600,0,50,77.07,26.878338862362753,76.94,17.038086747049974,77.68,20.73686572266889,1,decision-focused
