,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j902_6,92,4,94,1,0,50,3600,100,50,93.71,24.61,729.24,94.18,23.54,727.46,94.02,24.66,727.28,3600.999541759491,729.24,15.327178474853092,727.46,11.340564359854406,727.28,11.480487794514655,1,stochastic
