,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_3,1,100,50,238,10,Adam,0.001,56.81,57.02,57.74,601.0348789691925,1.1829955577850342,602.2178745269775,time,600,0,50,12.404110000000001,5.312657995570578,12.740359999999999,7.225639417407984,13.2716,6.965397441639636,0.031,decision-focused
