,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_1,1,0,50,600,100,50,53.82,7.23,11.121119999999998,53.8,7.0,10.698300000000001,56.3,8.64,13.319759999999999,600.4093670845032,11.121119999999998,0.0,10.698300000000001,0.0,13.319759999999999,0.0,0.031,stochastic
