,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_3,0,100,1800,100,50,57.44,9.63,12.229970000000002,56.7,8.9,11.36884,57.8,9.5,12.42082,0.06899571418762207,12.229970000000002,0.0,11.36884,0.0,12.42082,0.0,0.031,deterministic
