,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j3048_2,0,25,900,100,50,59.92,3.74,27.745279999999998,59.48,3.7,28.4104,60.62,3.3,30.131999999999998,0.03125786781311035,27.745279999999998,0.0,28.4104,0.0,30.131999999999998,0.0,0.312,deterministic
