,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j3048_1,0,100,900,100,50,69.36,3.76,32.52952,68.48,3.46,28.25152,69.28,3.56,30.703999999999994,0.04399824142456055,32.52952,0.0,28.25152,0.0,30.703999999999994,0.0,0.312,deterministic
