,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j903_8,92,4,93,1,0,50,3600,100,50,91.29,2.94,5.375839999999999,92.86,3.08,5.6496,91.32,3.0,5.383920000000001,3600.9496784210205,5.375839999999999,3.1354904966209034,5.6496,3.2092074473302596,5.383920000000001,2.859665098153978,0.011,stochastic
