,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j902_5,92,4,77,1,100,50,722,10,Adam,0.001,111.0,113.98,112.26,3603.479887008667,4.454005241394043,3607.933892250061,time,3600,0,50,12.219949999999999,5.128397237685474,12.832040000000001,5.274397952221657,11.586199999999998,5.158361763195753,0.011,decision-focused
