,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j903_8,92,4,93,0,50,3600,100,50,93.75,5.4,8.47439,95.14,5.36,8.5489,94.94,6.62,10.041879999999999,0.27300214767456055,8.47439,4.057361681918436,8.5489,3.8815148550533722,10.041879999999999,4.403729363346481,0.011,deterministic
