,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j903_1,92,4,98,1,0,50,3600,100,50,85.57,4.14,9.07977,85.6,4.38,9.089540000000001,86.12,3.5,8.896600000000001,3600.7815124988556,9.07977,3.7818165789868763,9.089540000000001,3.9224830870763485,8.896600000000001,2.743436239463203,0.011,stochastic
