,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j901_4,92,4,57,0,50,3600,100,50,109.96,22.12,28.13942,111.82,24.18,30.01616,108.88,19.62,25.166420000000002,1.1959998607635498,28.13942,8.401591210217264,30.01616,7.980728463893505,25.166420000000002,9.039715708118258,0.011,deterministic
