,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_8,32,4,57,0,50,1800,100,50,59.44,2.87,23.852000000000004,58.06,2.9,23.635519999999996,59.6,2.42,26.169440000000005,0.02998971939086914,23.852000000000004,9.586857170105331,23.635519999999996,9.655540026823978,26.169440000000005,10.95901224045306,0.312,deterministic
