,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_7,32,4,42,1,100,50,784,10,Adam,0.001,75.66,75.8,76.12,1801.8577263355255,1.0686819553375244,1802.926408290863,time,1800,0,50,21.92776,5.2702900358898646,22.63504,5.646927691975523,21.9608,5.352577846234467,0.312,decision-focused
