,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_9,32,4,63,0,50,1800,100,50,60.77,6.37,33.67000000000001,59.42,5.76,28.89792,60.72,5.12,34.82863999999999,0.03000044822692871,33.67000000000001,18.5188945631212,28.89792,15.302269556951348,34.82863999999999,18.802838804563528,0.312,deterministic
