,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j3047_8,32,4,116,1,0,50,1800,100,50,60.23,8.26,12.627999999999997,60.12,7.48,12.684159999999999,60.54,7.18,12.2344,1800.4359714984894,12.627999999999997,0.0,12.684159999999999,0.0,12.2344,0.0,0.312,stochastic
