,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_9,32,4,47,1,100,50,742,10,Adam,0.001,64.82,64.78,65.2,1800.3869602680206,1.1122846603393555,1801.49924492836,time,1800,0,50,22.69816,8.719160536106672,23.08096,10.502551935525004,22.704640000000005,8.38018643649412,0.312,decision-focused
