,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_9,32,4,47,0,50,1800,100,50,60.46,9.39,44.153040000000004,60.8,8.78,46.61936,61.06,8.98,45.1408,0.03798937797546387,44.153040000000004,17.06931149046147,46.61936,20.831311822120085,45.1408,16.151874947509963,0.312,deterministic
