,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j3048_4,32,4,140,1,100,50,649,10,Adam,0.001,68.25,67.72,69.02,1801.2355163097382,1.9060025215148926,1803.141518831253,time,1800,0,50,18.145519999999998,7.221162826692111,18.105280000000004,5.269392583742456,18.171839999999996,6.539535149718213,0.312,decision-focused
