,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_2,32,4,51,1,0,50,1800,100,50,60.22,8.03,13.377679999999998,60.48,7.86,13.688160000000003,61.22,8.0,14.445920000000001,1800.3087735176086,13.377679999999998,0.0,13.688160000000003,0.0,14.445920000000001,0.0,0.312,stochastic
