,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_9,32,4,60,1,100,50,765,10,Adam,0.001,78.05,77.4,78.34,1802.1923632621765,1.2347593307495117,1803.427122592926,time,1800,0,50,22.856720000000006,6.547498145215467,21.839520000000004,6.708106696348829,24.672960000000003,9.70809669700503,0.312,decision-focused
