,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j3048_2,32,4,139,1,0,50,1800,100,50,65.19,9.01,13.786720000000003,64.74,8.96,13.465279999999998,65.58,8.26,13.42672,1800.4060583114624,13.786720000000003,0.0,13.465279999999998,0.0,13.42672,0.0,0.312,stochastic
