,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_7,32,4,56,1,0,50,1800,100,50,56.68,7.67,12.306319999999998,56.66,7.1,11.69888,56.46,8.88,12.18096,1800.3290340900421,12.306319999999998,0.0,11.69888,0.0,12.18096,0.0,0.312,stochastic
