,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_6,32,4,56,0,50,1800,100,50,60.03,3.33,30.077759999999998,60.32,3.64,29.716959999999993,61.36,3.72,31.41312,0.029998064041137695,30.077759999999998,16.943214715702567,29.716959999999993,15.280040032617716,31.41312,19.423682353910138,0.312,deterministic
