,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,20_4_factory_1,1,0,10,2400.0,100,50,1006.58,45.83,136.52,1009.56,45.36,163.82,1008.1,46.18,144.02,2400.310647010803,136.52,105.55496009188768,163.82,162.77858458654813,144.02,91.7881234147425,1,stochastic
