,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,20_5_factory_1,0,100,2400.0,100,50,1111.16,30.72,1283.07,1114.32,30.3,1328.02,1108.56,27.38,1201.86,0.07200241088867188,1283.07,645.0374292240722,1328.02,592.4838391044941,1201.86,521.1413631635853,1,deterministic
