,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,20_1_factory_1,1,0,5,1800.0,100,50,1077.8,98.0,99.74666666666668,1077.12,92.5,94.3825,1077.5,99.26,100.80120370370372,1800.469126701355,99.74666666666668,0.0,94.3825,0.0,100.80120370370372,0.0,1
