,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,10_1_factory_1,1,0,100,900.0,100,50,1070.27,149.54,149.54,1070.78,150.08,150.12307692307692,1070.46,153.24,153.2626923076923,901.4940366744995,149.54,0.0,150.12307692307692,0.0,153.2626923076923,0.0,1
