,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,5_1_factory_1,1,0,25,450.0,100,50,434.22,31.77,31.81567164179104,435.4,31.34,31.36119402985075,436.64,32.12,32.14179104477612,450.2136766910553,31.81567164179104,0.0,31.36119402985075,0.0,32.14179104477612,0.0,1
