,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_5,32,4,61,1,0,50,1800,100,50,66.38,12.2,18.64,66.56,12.36,20.8,66.16,12.62,19.7,1800.2735555171967,18.64,0.0,20.8,0.0,19.7,0.0,1,stochastic
