,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,60_3_factory_1,1,0,10,3600,100,50,3267.67,327.96,60964.66,3268.04,312.64,61764.06,3268.32,325.98,61423.72,3600.9150273799896,60964.66,3401.499719888273,61764.06,2920.2732434482905,61423.72,3017.681679965599,1,stochastic
