,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,40_4_factory_1,1,100,50,394,10,Adam,0.001,1685.66,1685.92,1686.32,4801.446894645691,22.996891975402832,4824.443786621094,time,4800.0,0,25,1160.96,557.5003124662802,1283.46,654.8994185369231,1190.18,549.582266453349,1,decision-focused
