,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,60_3_factory_1,0,100,3600,100,50,2984.3,44.59,11432.27,3001.6,46.2,14067.16,2989.12,46.78,11911.3,0.3059985637664795,11432.27,4938.343713949041,14067.16,5920.754365315285,11911.3,4167.132871651683,1,deterministic
