,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,40_2_factory_1,1,0,10,4800.0,100,50,1950.78,114.03,513.29,1947.32,117.84,554.84,1946.3,117.02,442.7,4800.89426445961,513.29,564.8564117543502,554.84,548.7648079095451,442.7,355.2139777655153,1,stochastic
