,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_3,1,100,50,383,10,Adam,0.001,54.81,54.66,54.84,901.1513414382935,1.1962742805480957,902.3476157188416,time,900,0,50,10.165719999999999,4.2834190621044765,9.989759999999999,4.5694340505581215,9.996500000000001,4.114129722067597,0.031,decision-focused
