,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_3,1,0,10,900,100,50,54.37,6.56,10.08191,54.72,6.92,10.671,55.82,7.52,11.507840000000002,900.0706167221069,10.08191,0.0,10.671,0.0,11.507840000000002,0.0,0.031,stochastic
