,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,5_1_factory_1,0,100,600.0,100,50,417.72,15.27,17.526149999999998,417.84,13.78,16.4416,419.22,14.7,17.397599999999997,0.051006317138671875,17.526149999999998,12.936046186045411,16.4416,11.889522044220282,17.397599999999997,12.953572296474823,0.015,deterministic
