,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,10_5_factory_1,1,100,50,270,10,Adam,0.001,934.53,936.48,935.26,1204.096685409546,13.223994970321655,1217.3206803798676,time,1200,0,25,19.327759999999998,9.53760439221506,21.076960000000003,10.068975036139479,18.151360000000004,8.501624178379094,0.008,decision-focused
