,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,20_4_factory_1,1,0,10,2400.0,100,50,987.05,26.3,28.5525,991.34,27.14,29.5231,990.58,28.66,31.071800000000003,2400.375247478485,28.5525,18.524706536137085,29.5231,17.39557394540347,31.071800000000003,21.986680007677375,0.005,stochastic
