,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,5_2_factory_1,1,0,10,600.0,100,50,407.35,1.55,2.3499,410.06,2.44,3.5249,412.46,2.3,3.5456399999999997,600.2778351306915,2.3499,4.097483790083861,3.5249,4.5850347621364875,3.5456399999999997,5.861490335264574,0.019,stochastic
