,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,5_1_factory_1,1,0,5,450.0,100,50,415.16,12.71,123.5,416.6,12.54,133.44,418.42,13.9,119.9,0.3970000743865967,123.5,0.0,133.44,0.0,119.9,0.0,1
