,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,20_1_factory_1,1,0,10,1800.0,100,50,1096.66,116.86,191.9,1100.72,116.1,162.06,1097.64,119.4,211.62,1800.3856983184814,191.9,0.0,162.06,0.0,211.62,0.0,1
