,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,5_1_factory_1,1,0,10,450.0,100,50,434.17,31.72,44.36,435.4,31.34,41.74,436.64,32.12,36.82,0.8650040626525879,44.36,0.0,41.74,0.0,36.82,0.0,1
