,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,40_1_factory_1,1,0,50,3600.0,100,50,2284.94,357.41,378.0,2280.5,351.88,380.46,2282.18,350.38,378.88,3602.522353410721,378.0,0.0,380.46,0.0,378.88,0.0,1
