,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_2,1,0,25,3600,100,50,62.41,13.17,20.27,62.36,13.76,19.32,62.52,11.92,19.5,3600.254645586014,20.27,0.0,19.32,0.0,19.5,0.0,1,stochastic
