,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_2,1,100,50,1508,10,Adam,0.001,67.92,67.94,67.84,3600.5303575992584,1.0260143280029297,3601.5563719272614,time,3600,0,50,25.09,7.092383238376223,24.84,5.408733678043318,23.12,6.317087936699948,1,decision-focused
