,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,5_1_factory_1,1,0,10,600.0,100,50,418.01,15.56,15.56,419.26,15.2,15.2,417.8,13.28,13.28,600.1105678081512,15.56,15.379414813314582,15.2,14.584923722803627,13.28,12.828156531629944,0,stochastic
