,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,40_2_factory_1,0,100,4800.0,100,50,1869.31,32.56,32.56,1872.16,42.68,42.68,1870.68,41.4,41.4,0.12900400161743164,32.56,26.130564479168832,42.68,30.28031703929138,41.4,26.451464987784703,0,deterministic
