,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,60_4_factory_1,1,100,50,115,10,Adam,0.001,2342.62,2347.06,2343.32,3620.367745399475,101.21335220336914,3721.5810976028442,time,3600,0,25,51.880140000000004,21.484219360740106,56.241319999999995,25.034951422713007,50.195119999999996,15.62224573438787,0.002,decision-focused
