,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,20_5_factory_1,0,100,2400.0,100,50,1111.16,30.72,36.98175,1114.32,30.3,36.7886,1108.56,27.38,33.2524,0.07599973678588867,36.98175,19.95596606750723,36.7886,19.754052749752393,33.2524,20.36688754424691,0.005,deterministic
