,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,5_1_factory_1,0,100,450,100,50,417.72,15.27,17.514925373134325,417.84,13.78,16.428358208955224,419.22,14.7,17.38417910447761,0.26399803161621094,17.514925373134325,0.0,16.428358208955224,0.0,17.38417910447761,0.0,1
