,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,5_1_factory_1,0,5,450,100,50,410.09,7.64,11.655970149253731,412.56,8.5,12.809253731343285,414.02,9.5,13.594328358208955,0.1810011863708496,11.655970149253731,0.0,12.809253731343285,0.0,13.594328358208955,0.0,1
