,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_2,1,0,50,600,100,50,53.92,4.68,7.559280000000001,53.84,5.24,8.094479999999999,55.48,4.88,8.30178,600.2376804351807,7.559280000000001,0.0,8.094479999999999,0.0,8.30178,0.0,0.031,stochastic
