,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_4,32,4,42,1,100,50,768,10,Adam,0.001,104.62,103.84,105.94,1802.2676413059235,1.374927282333374,1803.6425685882568,time,1800,0,50,11.36135,5.045613198363505,11.856539999999997,5.566164644384857,13.179380000000002,7.6115788135970845,0.031,decision-focused
