,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_1,32,4,47,0,50,1800,100,50,43.28,3.29,5.3806400000000005,43.6,3.32,5.503019999999999,44.74,3.12,5.7339199999999995,0.031998634338378906,5.3806400000000005,0.0,5.503019999999999,0.0,5.7339199999999995,0.0,0.031,deterministic
