,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_7,32,4,42,1,100,50,810,10,Adam,0.001,66.61,66.48,66.6,1802.093724489212,1.1581029891967773,1803.2518274784088,time,1800,0,50,8.83792,6.439760693814639,8.854560000000001,6.503982159139123,8.230120000000001,5.71567259958091,0.031,decision-focused
