,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_1,32,4,60,1,100,50,766,10,Adam,0.001,77.31,79.24,79.6,1800.3996469974518,1.2169983386993408,1801.6166453361511,time,1800,0,50,7.175960000000003,4.308401281032211,7.620220000000001,4.498456225373323,7.399220000000001,4.933922481312409,0.031,decision-focused
