,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_6,32,4,56,1,0,50,1800,100,50,51.42,4.54,7.112690000000002,51.56,3.8,6.37362,52.04,4.2,6.704179999999999,1800.2236678600311,7.112690000000002,0.0,6.37362,0.0,6.704179999999999,0.0,0.031,stochastic
