,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j3048_1,0,10,900,100,50,70.05,4.45,6.91078,69.34,4.32,6.49558,70.3,4.58,6.979400000000001,0.037995338439941406,6.91078,0.0,6.49558,0.0,6.979400000000001,0.0,0.031,deterministic
