,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_3,1,0,25,900,100,50,54.22,6.41,9.665000000000001,55.32,7.52,11.036019999999999,55.26,6.96,10.516319999999999,900.1248712539673,9.665000000000001,0.0,11.036019999999999,0.0,10.516319999999999,0.0,0.031,stochastic
